355.7	0.110408333
357.3	0.111392708
358.9	0.112188542
360.4	0.112521875
362	0.112885417
363.5	0.113242708
365.1	0.113566667
366.6	0.114089583
368.2	0.114641667
369.8	0.115269792
371.3	0.116229167
372.9	0.117435417
374.4	0.118515625
376	0.119144792
377.6	0.119836458
379.1	0.120670833
380.7	0.1218875
382.2	0.12301875
383.8	0.123848958
385.3	0.124579167
386.9	0.12578125
388.4	0.126615625
390	0.127188542
391.5	0.1281375
393.1	0.129273958
394.6	0.130578125
396.2	0.131721875
397.7	0.132327083
399.3	0.132558333
400.8	0.133095833
402.4	0.133714583
403.9	0.134498958
405.5	0.135247917
407	0.135939583
408.6	0.136685417
410.1	0.137432292
411.6	0.138258333
413.2	0.13918125
414.7	0.140084375
416.3	0.141014583
417.8	0.141977083
419.3	0.142845833
420.9	0.143751042
422.4	0.144677083
424	0.14556875
425.5	0.146397917
427	0.147280208
428.6	0.148430208
430.1	0.149608333
431.6	0.150721875
433.2	0.151757292
434.7	0.152842708
436.2	0.153960417
437.8	0.15519375
439.3	0.1564125
440.8	0.157505208
442.3	0.158510417
443.9	0.159559375
445.4	0.160454167
446.9	0.16129375
448.4	0.161988542
450	0.162585417
451.5	0.163172917
453	0.163834375
454.5	0.164367708
456.1	0.164955208
457.6	0.165519792
459.1	0.166163542
460.6	0.166729167
462.1	0.167228125
463.6	0.167732292
465.2	0.168264583
466.7	0.168739583
468.2	0.169238542
469.7	0.169664583
471.2	0.170117708
472.7	0.170504167
474.2	0.170978125
475.8	0.171402083
477.3	0.171858333
478.8	0.172358333
480.3	0.172838542
481.8	0.173347917
483.3	0.173876042
484.8	0.17459375
486.3	0.175392708
487.8	0.176009375
489.3	0.176678125
490.8	0.177426042
492.3	0.178228125
493.8	0.178971875
495.3	0.179760417
496.8	0.180591667
498.3	0.181447917
499.8	0.1823125
501.3	0.183213542
502.8	0.184069792
504.3	0.184888542
505.8	0.18566875
507.3	0.186428125
508.8	0.187225
510.2	0.187982292
511.7	0.188695833
513.2	0.189396875
514.7	0.190134375
516.2	0.190972917
517.7	0.191863542
519.2	0.19265625
520.7	0.193429167
522.1	0.194229167
523.6	0.195040625
525.1	0.195932292
526.6	0.196832292
528.1	0.197665625
529.5	0.198482292
531	0.199365625
532.5	0.200248958
534	0.201165625
535.5	0.202008333
536.9	0.202832292
538.4	0.203702083
539.9	0.20460625
541.4	0.205442708
542.8	0.206305208
544.3	0.207111458
545.8	0.208023958
547.2	0.20884375
548.7	0.209725
550.2	0.210589583
551.6	0.211441667
553.1	0.212335417
554.6	0.213189583
556	0.214022917
557.5	0.214952083
559	0.21593125
560.4	0.216877083
561.9	0.217792708
563.3	0.218789583
564.8	0.219764583
566.2	0.220722917
567.7	0.22169375
569.2	0.222694792
570.6	0.223651042
572.1	0.224564583
573.5	0.225455208
575	0.226360417
576.4	0.227211458
577.9	0.228060417
579.3	0.228854167
580.8	0.229553125
582.2	0.230236458
583.7	0.230841667
585.1	0.231407292
586.6	0.232026042
588	0.232683333
589.5	0.2333125
590.9	0.233786458
592.3	0.234289583
593.8	0.234797917
595.2	0.235286458
596.6	0.235739583
598.1	0.236142708
599.5	0.23658125
601	0.236957292
602.4	0.2373625
603.8	0.237636458
605.3	0.237903125
606.7	0.238178125
608.1	0.238394792
609.6	0.238647917
611	0.238854167
612.4	0.238975
